Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
NIFTY,29-Sep-25,30-Sep-25,CE,26600,0.9,1.65,0.65,1.4,1.5,1.4,105130,2097431.06,87.56,2180400,35850,24634.9
NIFTY,29-Sep-25,30-Sep-25,CE,24450,313.95,398.2,213,242.5,251,242.5,38371,711758.56,8130.35,90750,675,24634.9
NIFTY,29-Sep-25,30-Sep-25,CE,27300,0.7,1.7,0.45,0.9,0.9,0.9,31218,639204.42,15.87,473325,-28200,24634.9
NIFTY,29-Sep-25,30-Sep-25,CE,23350,-,-,-,1687.1,1687.1,1288.75,-,-,-,375,-,24634.9
NIFTY,29-Sep-25,30-Sep-25,CE,22800,1950,2045,1864,1883.2,1893.1,1883.2,906,16845.67,1353.07,18750,-41625,24634.9
NIFTY,29-Sep-25,30-Sep-25,CE,23300,1500,1530,1350.9,1455,1455,1338.7,17,315.26,18.18,3450,-750,24634.9
NIFTY,29-Sep-25,30-Sep-25,CE,25650,2.15,2.4,1.35,2.05,1.75,2.05,367848,7076959.24,483.34,1467375,-232050,24634.9
NIFTY,29-Sep-25,30-Sep-25,CE,24150,612.35,685.05,509,533.15,542.05,533.15,268,4971.06,116.91,20925,2700,24634.9
NIFTY,29-Sep-25,30-Sep-25,CE,25400,2.9,3.2,1.7,2.7,2.6,2.7,1196163,22788958.18,2053.03,8374500,814200,24634.9
NIFTY,29-Sep-25,30-Sep-25,CE,27200,0.8,1.4,0.5,1,1.05,1,22726,463623.97,13.57,286725,-136125,24634.9
NIFTY,29-Sep-25,30-Sep-25,CE,26300,1,1.6,0.65,1.45,1.35,1.45,313057,6175275.91,226.59,2697675,-2601525,24634.9
NIFTY,29-Sep-25,30-Sep-25,CE,26950,0.8,1.65,0.55,1.15,1.15,1.15,22588,456575.74,15.79,95700,-24525,24634.9
NIFTY,29-Sep-25,30-Sep-25,CE,23100,1670,1670,1600.1,1600.1,1600.1,1600.1,7,129.82,8.54,1725,-75,24634.9
NIFTY,29-Sep-25,30-Sep-25,CE,24100,668.55,745.9,553.15,584.95,596.9,584.95,532,9868.59,252.69,19425,2700,24634.9
NIFTY,29-Sep-25,30-Sep-25,CE,24800,53.4,91,13.75,17.95,17.5,17.95,9515624,177306664.8,316058.4,15802950,3193875,24634.9
NIFTY,29-Sep-25,30-Sep-25,CE,19000,5790,5790,5710,5710,5710,5638,9,166.99,38.74,2775,-150,24634.9
NIFTY,29-Sep-25,30-Sep-25,CE,23200,1530,1555,1488.5,1497.45,1488.5,1497.45,16,296.7,18.3,1800,-375,24634.9
NIFTY,29-Sep-25,30-Sep-25,CE,28000,0.5,1.2,0.4,0.75,0.8,0.75,22800,478810.86,10.86,595050,-64650,24634.9
NIFTY,29-Sep-25,30-Sep-25,CE,24950,22.7,24.25,5.4,6.3,6.15,6.3,2737864,51256591.8,24311.7,7507500,1076700,24634.9
NIFTY,29-Sep-25,30-Sep-25,CE,18000,6788,6827.2,6660,6720,6720,6637.85,54,1002.39,273.39,8175,-1425,24634.9
NIFTY,29-Sep-25,30-Sep-25,CE,26250,1.5,1.75,0.7,1.4,0.95,1.4,123341,2428370.61,94.67,745650,-816975,24634.9
NIFTY,29-Sep-25,30-Sep-25,CE,25700,2,2.25,1.3,1.95,1.95,1.95,791704,15261072.17,977.57,5505600,-1636275,24634.9
NIFTY,29-Sep-25,30-Sep-25,CE,21000,3779.2,3836.85,3655.85,3691.05,3696.2,3691.05,813,15087.2,2282.45,213150,-32100,24634.9
NIFTY,29-Sep-25,30-Sep-25,CE,27150,1,1.3,0.55,1,1.05,1,13017,265066.59,7.93,118050,-75375,24634.9
NIFTY,29-Sep-25,30-Sep-25,CE,25600,2.5,2.5,1.35,2.1,2,2.1,1049484,20151470.84,1378.04,5633700,-2594850,24634.9
NIFTY,29-Sep-25,30-Sep-25,CE,23600,1149.85,1229.7,1089.75,1115.65,1115.65,1038.75,59,1094.67,50.37,3750,-1425,24634.9
NIFTY,29-Sep-25,30-Sep-25,CE,25550,1.9,2.55,1.45,2.2,2.1,2.2,541093,10369461.8,767.19,2576625,-616800,24634.9
NIFTY,29-Sep-25,30-Sep-25,CE,24850,40.05,61.2,9.15,11.6,11.55,11.6,5171707,96500724.77,113035.56,8786850,2740500,24634.9
NIFTY,29-Sep-25,30-Sep-25,CE,25950,1.85,1.9,1,1.7,1.7,1.7,131448,2558442.67,135.97,697725,-384750,24634.9
NIFTY,29-Sep-25,30-Sep-25,CE,22900,-,-,-,2232,2232,1738.65,-,-,-,750,-,24634.9
NIFTY,29-Sep-25,30-Sep-25,CE,26350,1.05,1.6,0.65,1.35,1.4,1.35,118838,2348620.87,84.89,1520175,-835425,24634.9
NIFTY,29-Sep-25,07-Oct-25,CE,25600,10.4,11.5,5.15,5.7,6.35,5.7,67326,1292980.83,321.63,1112100,387375,24634.9
NIFTY,29-Sep-25,07-Oct-25,CE,26000,4.55,4.55,2.05,2.6,3,2.6,123811,2414557.92,243.42,3635475,2129850,24634.9
NIFTY,29-Sep-25,07-Oct-25,CE,23350,-,-,-,1436,-,1316.8,-,-,-,-,-,24634.9
NIFTY,29-Sep-25,07-Oct-25,CE,25400,18.15,18.45,9.45,10.1,9.7,10.1,61492,1171977.5,554.9,1368750,554925,24634.9
NIFTY,29-Sep-25,07-Oct-25,CE,23500,1325,1365.25,1218,1224.6,1218,1224.6,186,3458.73,180.48,16425,1800,24634.9
NIFTY,29-Sep-25,07-Oct-25,CE,22950,-,-,-,1795.8,-,1715,-,-,-,-,-,24634.9
NIFTY,29-Sep-25,07-Oct-25,CE,23050,-,-,-,1703.7,-,1615.25,-,-,-,-,-,24634.9
NIFTY,29-Sep-25,07-Oct-25,CE,25700,8.3,8.4,4,4.5,4.3,4.5,55551,1070950.38,204.85,982350,399900,24634.9
NIFTY,29-Sep-25,07-Oct-25,CE,25350,20.05,20.05,10.8,12.05,11,12.05,25174,478894.27,273.6,327600,19200,24634.9
NIFTY,29-Sep-25,07-Oct-25,CE,24450,402.95,459.85,311.85,335.75,339.85,335.75,1358,25274.59,372.26,17700,8475,24634.9
NIFTY,29-Sep-25,07-Oct-25,CE,23150,-,-,-,1985.25,1985.25,1515.55,-,-,-,-,-,24634.9
NIFTY,29-Sep-25,07-Oct-25,CE,24050,725,725,693.2,693.2,693.2,693.2,3,55.71,1.6,750,150,24634.9
NIFTY,29-Sep-25,07-Oct-25,CE,24300,538.95,596.2,432.05,460.45,467.55,460.45,2716,50516.04,1016.94,88650,54300,24634.9
NIFTY,29-Sep-25,07-Oct-25,CE,23750,-,-,-,986.9,995.6,926.75,-,-,-,525,-,24634.9
NIFTY,29-Sep-25,07-Oct-25,CE,26100,2.8,4.05,1.6,2.25,1.75,2.25,32077,627958.02,50.74,641325,490725,24634.9
NIFTY,29-Sep-25,07-Oct-25,CE,26150,3.7,3.7,1.45,2.2,1.55,2.2,1728,33893.24,2.84,43200,-8175,24634.9
NIFTY,29-Sep-25,07-Oct-25,CE,26250,2.7,4.4,1.35,1.95,1.4,1.95,1326,26107.52,1.9,29850,-1500,24634.9
NIFTY,29-Sep-25,07-Oct-25,CE,23200,1569.95,1625.65,1569.95,1585,1585,1465.8,49,910.96,58.36,1650,1650,24634.9
NIFTY,29-Sep-25,07-Oct-25,CE,26950,1.3,1.5,0.9,1.15,1.3,1.15,139,2809.66,0.12,11175,1800,24634.9
NIFTY,29-Sep-25,07-Oct-25,CE,23100,-,-,-,1658.15,-,1565.4,-,-,-,-,-,24634.9
NIFTY,29-Sep-25,07-Oct-25,CE,24200,630.95,691.6,524.8,549.6,559.85,549.6,1091,20294.58,492.93,56550,12825,24634.9
NIFTY,29-Sep-25,07-Oct-25,CE,26850,2.15,2.15,0.9,1.15,1,1.15,276,5558.19,0.24,23250,3525,24634.9
NIFTY,29-Sep-25,07-Oct-25,CE,23850,-,-,-,902.35,902.35,832.8,-,-,-,600,-,24634.9
NIFTY,29-Sep-25,07-Oct-25,CE,26400,2.2,2.8,1.15,1.35,1.3,1.35,19633,388754.19,20.79,616425,486675,24634.9
NIFTY,29-Sep-25,07-Oct-25,CE,27050,1.65,1.65,0.85,1,1,1,491,9961.55,0.39,24675,23025,24634.9
NIFTY,29-Sep-25,07-Oct-25,CE,26600,1.55,1.55,0.85,1.2,1.2,1.2,26276,524228.11,21.91,727425,203100,24634.9
NIFTY,29-Sep-25,30-Sep-25,CE,25100,8,9.35,3.4,4.05,3.9,4.05,2154065,40557691.97,7418.35,14148900,-679575,24634.9
NIFTY,29-Sep-25,30-Sep-25,CE,23900,838,942.4,773.35,784.35,795.15,784.35,145,2692.33,93.2,7575,-1125,24634.9
NIFTY,29-Sep-25,30-Sep-25,CE,25050,9.9,13.4,3.95,4.45,4.25,4.45,1816514,34135758.37,8001.59,7020525,-1122525,24634.9
NIFTY,29-Sep-25,30-Sep-25,CE,22750,-,-,-,2065.95,2065.95,1888.65,-,-,-,75,-,24634.9
NIFTY,29-Sep-25,30-Sep-25,CE,20000,4821,4836,4650.15,4686.75,4692.45,4686.75,299,5547.47,1062.47,32550,-12675,24634.9
NIFTY,29-Sep-25,30-Sep-25,CE,22950,-,-,-,1911,1911,1688.65,-,-,-,75,-,24634.9
NIFTY,29-Sep-25,30-Sep-25,CE,23650,1115.15,1187.8,1052.35,1099,1099,988.8,21,389.9,17.41,1350,225,24634.9
NIFTY,29-Sep-25,30-Sep-25,CE,25450,2.25,2.85,1.55,2.45,2.2,2.45,576625,11007243.97,914.28,2605425,-645375,24634.9
NIFTY,29-Sep-25,30-Sep-25,CE,24400,359.95,447,257.6,290,299.15,290,49964,926825.75,12484.55,170400,-305850,24634.9
NIFTY,29-Sep-25,30-Sep-25,CE,24300,429,547,352.2,385.7,397.35,385.7,11436,212048.12,3627.02,75600,-13725,24634.9
NIFTY,29-Sep-25,30-Sep-25,CE,25900,1.8,1.95,1.05,1.7,1.65,1.7,272512,5293830.19,284.59,2664675,-748950,24634.9
NIFTY,29-Sep-25,30-Sep-25,CE,26400,1.1,1.8,0.65,1.45,1.4,1.45,162751,3222592.82,123.02,1144275,-1698075,24634.9
NIFTY,29-Sep-25,30-Sep-25,CE,24250,513.25,591.75,401.8,435.95,444.9,435.95,966,17919.96,350.83,24075,2550,24634.9
NIFTY,29-Sep-25,30-Sep-25,CE,25850,2,2.1,1.15,1.8,1.75,1.8,177112,3433954.75,195.85,697425,-416325,24634.9
NIFTY,29-Sep-25,30-Sep-25,CE,24000,748.1,845.55,649.55,683.6,695.3,683.6,5067,94024.67,2818.67,616725,-22875,24634.9
NIFTY,29-Sep-25,30-Sep-25,CE,29000,0.5,0.6,0.35,0.55,0.45,0.55,27902,606878.28,9.78,407325,-170550,24634.9
NIFTY,29-Sep-25,30-Sep-25,CE,27000,0.7,1.5,0.55,1.05,1.15,1.05,188947,3826292.88,116.13,3167175,-1551300,24634.9
NIFTY,29-Sep-25,30-Sep-25,CE,23000,1750,1843.35,1648.85,1686.7,1694.25,1686.7,5429,100723.79,7073.54,385275,-202425,24634.9
NIFTY,29-Sep-25,30-Sep-25,CE,26050,1.7,1.85,0.9,1.5,1.6,1.5,128629,2513207.43,118.34,1631700,-131625,24634.9
NIFTY,29-Sep-25,30-Sep-25,CE,25350,2.85,3.45,1.75,2.7,2.7,2.7,748182,14226147.54,1337.27,2420850,-1305975,24634.9
NIFTY,29-Sep-25,30-Sep-25,CE,23050,-,-,-,1811.95,1811.95,1588.7,-,-,-,75,-,24634.9
NIFTY,29-Sep-25,30-Sep-25,CE,26750,1.2,1.85,0.6,1.2,1.4,1.2,24308,487696.46,17.21,123225,-21150,24634.9
NIFTY,29-Sep-25,30-Sep-25,CE,23150,-,-,-,1716.6,1716.6,1488.7,-,-,-,75,-,24634.9
NIFTY,29-Sep-25,30-Sep-25,CE,23450,-,-,-,1470.8,1470.8,1188.75,-,-,-,375,-,24634.9
NIFTY,29-Sep-25,30-Sep-25,CE,26700,1,1.6,0.65,1.3,1.45,1.3,76520,1532368.62,55.62,2070000,74250,24634.9
NIFTY,29-Sep-25,30-Sep-25,CE,25000,12.9,15.3,4.5,5.2,5.1,5.2,3790877,71102299.58,23355.83,18644775,620475,24634.9
NIFTY,29-Sep-25,30-Sep-25,CE,25200,5.95,8.95,2.55,3.35,3.2,3.35,1767432,33408746.05,4281.25,15139950,2903250,24634.9
NIFTY,29-Sep-25,30-Sep-25,CE,23400,1424.45,1424.75,1282.1,1289.2,1296.25,1289.2,67,1243.86,68.01,3075,-1875,24634.9
NIFTY,29-Sep-25,30-Sep-25,CE,30000,0.45,0.5,0.3,0.4,0.4,0.4,96522,2171772.37,27.37,675975,-285600,24634.9
NIFTY,29-Sep-25,30-Sep-25,CE,26450,1.1,1.65,0.6,1.3,1.4,1.3,58512,1160775.7,43.9,441900,-326475,24634.9
NIFTY,29-Sep-25,30-Sep-25,CE,24700,102.05,168.85,38.85,48.05,47.95,48.05,8136046,151238143.1,517890.98,13190100,5570625,24634.9
NIFTY,29-Sep-25,30-Sep-25,CE,23750,1071.05,1071.05,943.65,943.65,943.65,943.65,10,185.7,7.58,1575,150,24634.9
NIFTY,29-Sep-25,30-Sep-25,CE,27050,1,1.55,0.6,1.1,1.25,1.1,33844,686632.6,22.45,364425,131550,24634.9
NIFTY,29-Sep-25,30-Sep-25,CE,22850,-,-,-,2011.6,2011.6,1788.65,-,-,-,150,-,24634.9
NIFTY,29-Sep-25,30-Sep-25,CE,24600,145.5,256.15,96.75,113.45,116,113.45,1943640,36076816.26,216658.26,3036300,701700,24634.9
NIFTY,29-Sep-25,30-Sep-25,CE,26550,1.25,1.65,0.65,1.3,1.4,1.3,34358,684180.87,27.2,125250,-173700,24634.9
NIFTY,29-Sep-25,30-Sep-25,CE,22650,-,-,-,2169.5,2169.5,1988.6,-,-,-,75,-,24634.9
NIFTY,29-Sep-25,30-Sep-25,CE,25750,1.8,2.2,1.25,1.9,1.9,1.9,359788,6948834.04,428.29,1754025,-587925,24634.9
NIFTY,29-Sep-25,30-Sep-25,CE,24900,28.95,39.2,6.9,8.4,8.5,8.4,5244144,98006588.54,72199.34,13158225,1143675,24634.9
NIFTY,29-Sep-25,30-Sep-25,CE,23950,733.3,744.65,702.5,730.7,744.65,730.7,26,481.27,14.24,1425,300,24634.9
NIFTY,29-Sep-25,30-Sep-25,CE,23500,1250,1342.7,1150,1181.05,1198.65,1181.05,1890,35061.74,1750.49,228825,-42075,24634.9
NIFTY,29-Sep-25,30-Sep-25,CE,22000,2750,2848.85,2651,2692,2697,2692,987,18319.19,2033.69,118125,-35175,24634.9
NIFTY,29-Sep-25,30-Sep-25,CE,26850,1,1.65,0.6,1.15,1.3,1.15,18164,365790.71,13.16,90900,-34800,24634.9
NIFTY,29-Sep-25,30-Sep-25,CE,24200,564.25,645.5,450.9,485.1,499,485.1,2289,42468.21,922.86,57975,-1650,24634.9
NIFTY,29-Sep-25,30-Sep-25,CE,23700,1109.65,1144.95,959.4,988.15,994.95,988.15,49,909.62,38.65,3225,-1125,24634.9
NIFTY,29-Sep-25,30-Sep-25,CE,24650,123,211.2,66.3,77.25,77.1,77.25,3106232,57681960.29,255496.19,4774275,1696800,24634.9
NIFTY,29-Sep-25,30-Sep-25,CE,25800,1.95,2.1,1.15,1.8,1.75,1.8,546581,10576961.28,618.93,4409100,-2247750,24634.9
NIFTY,29-Sep-25,30-Sep-25,CE,24050,724.15,782.35,625.35,634.2,644.4,634.2,72,1336.47,37.77,2775,750,24634.9
NIFTY,29-Sep-25,30-Sep-25,CE,24350,423.45,497.7,305.3,335.75,347.05,335.75,5924,109882.03,1694.98,45300,5925,24634.9
NIFTY,29-Sep-25,30-Sep-25,CE,24750,61.6,127.2,23,29.7,29.6,29.7,7744241,144123391.3,370917.76,8161125,3705450,24634.9
NIFTY,29-Sep-25,30-Sep-25,CE,27350,0.75,1.6,0.45,0.9,0.9,0.9,14023,287654.02,7.23,180300,-33075,24634.9
NIFTY,29-Sep-25,30-Sep-25,CE,22700,1995,2005,1984,1984,1984,1938.65,5,92.61,7.49,75,-300,24634.9
NIFTY,29-Sep-25,30-Sep-25,CE,25150,7.95,8.2,2.95,3.7,3.65,3.7,1229778,23200153.37,3465.84,6498600,-310350,24634.9
NIFTY,29-Sep-25,30-Sep-25,CE,26200,1.05,1.8,0.75,1.45,1.5,1.45,230170,4523024.63,184.13,2791500,-1044450,24634.9
NIFTY,29-Sep-25,30-Sep-25,CE,22600,2220,2220,2101.3,2101.3,2101.3,2038.6,12,222.73,19.33,2250,-525,24634.9
NIFTY,29-Sep-25,30-Sep-25,CE,23850,967.15,968.15,838.05,843.45,845.65,843.45,22,408.33,14.8,900,-225,24634.9
NIFTY,29-Sep-25,30-Sep-25,CE,27100,1,1.3,0.55,1,1.1,1,20242,411431.6,12.95,126450,-41025,24634.9
NIFTY,29-Sep-25,30-Sep-25,CE,26000,1.8,1.95,0.95,1.65,1.55,1.65,1007303,19643354.59,946.09,13024875,-4388700,24634.9
NIFTY,29-Sep-25,30-Sep-25,CE,26650,1.1,1.55,0.6,1.3,1.3,1.3,36903,737625.8,27.09,129600,-104775,24634.9
NIFTY,29-Sep-25,30-Sep-25,CE,25300,4.05,4.25,1.95,2.9,2.75,2.9,1585845,30094484.32,3075.45,8887500,-1431450,24634.9
NIFTY,29-Sep-25,30-Sep-25,CE,25250,6.45,6.45,2.2,3.1,2.85,3.1,1172037,22197971.82,2521.13,4379400,-2326725,24634.9
NIFTY,29-Sep-25,30-Sep-25,CE,23800,961,1032.85,860.65,894.5,894.2,894.5,342,6348.25,243.55,15900,-600,24634.9
NIFTY,29-Sep-25,30-Sep-25,CE,26150,1.5,1.8,0.85,1.45,1.45,1.45,81678,1601981.09,71.31,1525200,-51375,24634.9
NIFTY,29-Sep-25,30-Sep-25,CE,26800,2,2,0.6,1.15,1.25,1.15,42387,852009.07,30.37,346275,-102675,24634.9
NIFTY,29-Sep-25,30-Sep-25,CE,24500,263.95,350.85,170.8,197.2,203.95,197.2,397437,7374736.9,71832.02,1619175,-490275,24634.9
NIFTY,29-Sep-25,30-Sep-25,CE,25500,1.95,2.8,1.55,2.45,2.4,2.45,1643492,31434329.36,2544.86,16994475,1058775,24634.9
NIFTY,29-Sep-25,30-Sep-25,CE,24550,220,303,131.45,153.55,157,153.55,321975,5974284.67,45919.98,442275,86700,24634.9
NIFTY,29-Sep-25,30-Sep-25,CE,23250,1505,1505,1463.5,1463.5,1463.5,1463.5,2,37.1,2.23,150,-,24634.9
NIFTY,29-Sep-25,26-Jun-29,PE,27000,-,-,-,1252.35,-,1422,-,-,-,-,-,24634.9
NIFTY,29-Sep-25,26-Jun-29,PE,19000,-,-,-,170.3,-,118.25,-,-,-,-,-,24634.9
NIFTY,29-Sep-25,26-Jun-29,PE,29000,-,-,-,1746.95,-,2096.7,-,-,-,-,-,24634.9
NIFTY,29-Sep-25,26-Jun-29,PE,28000,-,-,-,1488.1,-,1740.6,-,-,-,-,-,24634.9
NIFTY,29-Sep-25,26-Jun-29,PE,26000,-,-,-,900,900,1142.4,-,-,-,50,-,24634.9
NIFTY,29-Sep-25,26-Jun-29,PE,25000,-,-,-,852.5,-,899.3,-,-,-,-,-,24634.9
NIFTY,29-Sep-25,26-Jun-29,PE,22000,-,-,-,422,-,378.2,-,-,-,-,-,24634.9
NIFTY,29-Sep-25,26-Jun-29,PE,21000,-,-,-,320.25,-,266.85,-,-,-,-,-,24634.9
NIFTY,29-Sep-25,26-Jun-29,PE,23000,-,-,-,543.65,-,518.8,-,-,-,-,-,24634.9
NIFTY,29-Sep-25,26-Jun-29,PE,31000,-,-,-,2338.75,-,2918.05,-,-,-,-,-,24634.9
NIFTY,29-Sep-25,26-Jun-29,PE,24000,-,-,-,694.05,694.05,691.5,-,-,-,25,-,24634.9
NIFTY,29-Sep-25,26-Jun-29,PE,20000,-,-,-,236.95,-,181.45,-,-,-,-,-,24634.9
NIFTY,29-Sep-25,24-Dec-29,PE,19000,-,-,-,142.25,-,124.8,-,-,-,-,-,24634.9
NIFTY,29-Sep-25,24-Dec-29,PE,21000,-,-,-,278.8,-,269.45,-,-,-,-,-,24634.9
NIFTY,29-Sep-25,24-Dec-29,PE,29000,-,-,-,1669.2,-,1954,-,-,-,-,-,24634.9
NIFTY,29-Sep-25,24-Dec-29,PE,22000,-,-,-,373.65,-,375.3,-,-,-,-,-,24634.9
NIFTY,29-Sep-25,24-Dec-29,PE,28000,-,-,-,1411.3,-,1629.65,-,-,-,-,-,24634.9
NIFTY,29-Sep-25,24-Dec-29,PE,31000,-,-,-,2262.75,-,2701.65,-,-,-,-,-,24634.9
NIFTY,29-Sep-25,24-Dec-29,PE,23000,-,-,-,670,670,507.45,-,-,-,2550,-,24634.9
NIFTY,29-Sep-25,24-Dec-29,PE,30000,-,-,-,1953.5,-,2311.6,-,-,-,-,-,24634.9
NIFTY,29-Sep-25,24-Dec-29,PE,27000,-,-,-,1177.9,-,1340.1,-,-,-,-,-,24634.9
NIFTY,29-Sep-25,24-Dec-29,PE,26000,-,-,-,1354.95,1354.95,1083.6,-,-,-,75,-,24634.9
NIFTY,29-Sep-25,24-Dec-29,PE,20000,-,-,-,202.3,-,186.95,-,-,-,-,-,24634.9
NIFTY,29-Sep-25,24-Dec-29,PE,24000,-,-,-,625.5,-,668.25,-,-,-,-,-,24634.9
NIFTY,29-Sep-25,24-Dec-29,PE,25000,-,-,-,1150,1150,860.35,-,-,-,225,-,24634.9
NIFTY,29-Sep-25,25-Jun-30,PE,28000,-,-,-,1532.2,-,1525.25,-,-,-,-,-,24634.9
NIFTY,29-Sep-25,25-Jun-30,PE,22000,-,-,-,425.45,-,369,-,-,-,-,-,24634.9
NIFTY,29-Sep-25,25-Jun-30,PE,26000,-,-,-,1065.5,-,1025.7,-,-,-,-,-,24634.9
NIFTY,29-Sep-25,25-Jun-30,PE,24000,-,-,-,698.15,-,642.5,-,-,-,-,-,24634.9
NIFTY,29-Sep-25,25-Jun-30,PE,27000,-,-,-,1286.05,-,1260.85,-,-,-,-,-,24634.9
NIFTY,29-Sep-25,25-Jun-30,PE,23000,-,-,-,550.6,-,492.9,-,-,-,-,-,24634.9
NIFTY,29-Sep-25,25-Jun-30,PE,19000,-,-,-,168.9,-,129.05,-,-,-,-,-,24634.9
NIFTY,29-Sep-25,25-Jun-30,PE,31000,-,-,-,2424,-,2503.8,-,-,-,-,-,24634.9
NIFTY,29-Sep-25,25-Jun-30,PE,30000,-,-,-,2100.85,-,2147.8,-,-,-,-,-,24634.9
NIFTY,29-Sep-25,25-Jun-30,PE,21000,-,-,-,321.3,-,268.7,-,-,-,-,-,24634.9
NIFTY,29-Sep-25,25-Jun-30,PE,25000,-,-,-,869.3,-,820.25,-,-,-,-,-,24634.9
NIFTY,29-Sep-25,25-Jun-30,PE,20000,-,-,-,236.4,-,189.6,-,-,-,-,-,24634.9
NIFTY,29-Sep-25,25-Jun-30,PE,29000,-,-,-,1804.05,-,1821.45,-,-,-,-,-,24634.9
NIFTY,29-Sep-25,29-Dec-26,PE,28000,2094,2094,2040,2060,2040,2060,5,112.75,7.75,31425,300,24634.9
NIFTY,29-Sep-25,29-Dec-26,PE,27000,1520,1590,1479.45,1547.5,1550,1547.5,13,278.2,14.95,48750,-,24634.9
NIFTY,29-Sep-25,29-Dec-26,PE,30000,-,-,-,5003.2,-,3795.6,-,-,-,-,-,24634.9
NIFTY,29-Sep-25,29-Dec-26,PE,19000,-,-,-,102.05,102.05,33.55,-,-,-,1725,-,24634.9
NIFTY,29-Sep-25,29-Dec-26,PE,17000,-,-,-,97.05,97.05,4.75,-,-,-,2850,-,24634.9
NIFTY,29-Sep-25,29-Dec-26,PE,12000,-,-,-,20.05,20.05,-,-,-,-,500,-,24634.9
NIFTY,29-Sep-25,29-Jun-27,PE,22000,-,-,-,3995.4,-,315.35,-,-,-,-,-,24634.9
NIFTY,29-Sep-25,29-Jun-27,PE,31000,-,-,-,4436.25,-,4108.15,-,-,-,-,-,24634.9
NIFTY,29-Sep-25,29-Jun-27,PE,25000,-,-,-,5619.05,-,1008.45,-,-,-,-,-,24634.9
NIFTY,29-Sep-25,29-Jun-27,PE,21000,-,-,-,225.05,225.05,192.45,-,-,-,800,-,24634.9
NIFTY,29-Sep-25,29-Jun-27,PE,26000,-,-,-,6202.2,-,1367.15,-,-,-,-,-,24634.9
NIFTY,29-Sep-25,29-Jun-27,PE,28000,-,-,-,5959.35,-,2283.95,-,-,-,-,-,24634.9
NIFTY,29-Sep-25,29-Jun-27,PE,29000,-,-,-,4627.1,-,2836.8,-,-,-,-,-,24634.9
NIFTY,29-Sep-25,29-Jun-27,PE,24000,-,-,-,5056.2,-,717.35,-,-,-,-,-,24634.9
NIFTY,29-Sep-25,29-Jun-27,PE,19000,-,-,-,182.1,182.1,57.95,-,-,-,600,-,24634.9
NIFTY,29-Sep-25,29-Jun-27,PE,18000,-,-,-,93.95,93.95,27.95,-,-,-,100,-,24634.9
NIFTY,29-Sep-25,29-Jun-27,PE,30000,-,-,-,4562.55,-,3446.45,-,-,-,-,-,24634.9
NIFTY,29-Sep-25,29-Jun-27,PE,27000,-,-,-,6273.45,-,1792.8,-,-,-,-,-,24634.9
NIFTY,29-Sep-25,29-Jun-27,PE,20000,-,-,-,3034.2,-,109.8,-,-,-,-,-,24634.9
NIFTY,29-Sep-25,29-Jun-27,PE,23000,-,-,-,4514.3,-,487.55,-,-,-,-,-,24634.9
NIFTY,29-Sep-25,28-Dec-27,PE,28000,-,-,-,4251,-,2130.1,-,-,-,-,-,24634.9
NIFTY,29-Sep-25,28-Dec-27,PE,30000,-,-,-,4140.9,-,3157.55,-,-,-,-,-,24634.9
NIFTY,29-Sep-25,28-Dec-27,PE,17000,-,-,-,94.05,94.05,20.65,-,-,-,14200,-,24634.9
NIFTY,29-Sep-25,28-Dec-27,PE,24000,880,880,850,851.05,851.05,729.4,15,279.6,9.6,3675,150,24634.9
NIFTY,29-Sep-25,28-Dec-27,PE,26000,-,-,-,1210.6,1210.6,1317.05,-,-,-,675,-,24634.9
NIFTY,29-Sep-25,28-Dec-27,PE,29000,-,-,-,4227.5,-,2618.4,-,-,-,-,-,24634.9
NIFTY,29-Sep-25,28-Dec-27,PE,27000,1590,1590,1590,1590,1590,1590,1,21.44,1.19,300,-,24634.9
NIFTY,29-Sep-25,28-Dec-27,PE,18000,-,-,-,142.95,150,42.15,-,-,-,11625,-,24634.9
NIFTY,29-Sep-25,28-Dec-27,PE,15000,-,-,-,3.05,3.05,3.6,-,-,-,625,-,24634.9
NIFTY,29-Sep-25,28-Dec-27,PE,25000,1090,1090,1090,1090,1090,994.75,1,19.57,0.82,2175,75,24634.9
NIFTY,29-Sep-25,28-Dec-27,PE,31000,-,-,-,3950.7,-,3743.7,-,-,-,-,-,24634.9
NIFTY,29-Sep-25,28-Dec-27,PE,21000,-,-,-,340,340,225.15,-,-,-,1025,-,24634.9
NIFTY,29-Sep-25,28-Dec-27,PE,20000,-,-,-,251.9,251.9,137.7,-,-,-,3950,-,24634.9
NIFTY,29-Sep-25,28-Dec-27,PE,22000,460,460,460,460,460,348.6,1,16.85,0.35,1600,75,24634.9
NIFTY,29-Sep-25,28-Dec-27,PE,23000,650.05,650.05,650.05,650.05,650.05,514.55,1,17.74,0.49,3000,-,24634.9
NIFTY,29-Sep-25,28-Dec-27,PE,19000,-,-,-,299.95,299.95,79.05,-,-,-,525,-,24634.9
NIFTY,29-Sep-25,27-Jun-28,PE,23000,-,-,-,1399.25,-,525.3,-,-,-,-,-,24634.9
